ShipmentID,OrderID,ShippingCost,Status
936110,503096,94.28,Returned
936111,508547,160.49,Delivered
936112,509369,189.43,Returned
936113,521434,35.87,In Transit
936114,517120,123.17,In Transit
936115,505183,152.63,Delivered
936116,503042,66.37,Delivered
936117,542673,47.93,Delivered
936118,513984,48.33,Lost
936119,510090,72.52,Lost
936120,508154,182.3,Returned
936121,500870,110.58,Lost
936122,538613,166.61,In Transit
936123,544553,169.09,Delivered
936124,524100,60.58,Delivered
936125,509364,38.54,Lost
936126,521839,32.16,Returned
936127,525559,143.23,Lost
936128,528376,165.89,In Transit
936129,526540,69.87,Returned
936130,519388,134.22,In Transit
936131,533045,91.13,Delivered
936132,509999,117.26,Delivered
936133,542129,68.37,In Transit
936134,532209,29.33,Returned
936135,514970,102.71,In Transit
936136,547121,142.07,Lost
936137,502368,117.48,In Transit
936138,530517,45.51,Delivered
936139,524957,133.82,In Transit
936140,501164,130.68,In Transit
936141,541418,166.09,Lost
936142,520144,38.13,In Transit
936143,521718,144.3,Lost
936144,501748,39.36,Delivered
936145,508131,164.01,In Transit
936146,517272,189.91,Returned
936147,540028,130.74,Returned
936148,537698,136.34,Lost
936149,539768,150.69,Delivered
936150,520574,146.97,Returned
936151,515730,20.05,Lost
936152,523847,127.58,In Transit
936153,535733,190.34,Delivered
936154,516414,32.69,Returned
936155,534015,59.48,In Transit
936156,501856,35.46,Returned
936157,544167,186.79,Lost
936158,537311,46.68,Lost
936159,518679,195.57,Returned
936160,545784,180.54,Delivered
936161,500148,96.79,Delivered
936162,514448,179.61,Lost
936163,531159,142.12,Delivered
936164,542126,34.0,Lost
936165,517316,47.81,Lost
936166,530423,92.96,Delivered
936167,518583,180.26,Delivered
936168,533986,145.74,In Transit
936169,537106,121.5,Delivered
936170,520592,98.35,Delivered
936171,538551,128.13,Returned
936172,545589,190.96,Returned
936173,534613,160.51,Lost
936174,511449,44.28,In Transit
936175,548608,53.61,Returned
936176,517229,52.62,In Transit
936177,527110,171.78,Lost
936178,507448,180.17,Lost
936179,501463,59.23,Lost
936180,539459,95.89,Delivered
936181,527071,106.12,In Transit
936182,525550,165.96,In Transit
936183,527263,127.59,Delivered
936184,537705,67.14,Delivered
936185,523565,79.24,Lost
936186,510058,164.27,In Transit
936187,520246,35.12,Delivered
936188,536849,50.51,Returned
936189,530840,135.96,In Transit
936190,547973,67.99,Lost
936191,502994,94.26,Lost
936192,529457,155.67,Returned
936193,546445,190.02,Lost
936194,518240,119.85,Delivered
936195,521853,23.04,Lost
936196,539206,27.47,Delivered
936197,523725,78.31,Delivered
936198,545465,121.17,Returned
936199,541021,97.48,Lost
936200,536720,67.32,In Transit
936201,522607,63.78,Returned
936202,523537,164.07,Delivered
936203,511886,110.86,Returned
936204,511734,68.71,Lost
936205,542430,85.55,Returned
936206,504175,127.64,Delivered
936207,521310,67.84,In Transit
936208,532743,153.57,Returned
936209,508658,47.58,Returned
936210,503688,64.32,In Transit
936211,515360,103.53,Delivered
936212,519662,155.22,Delivered
936213,500981,148.36,Returned
936214,522653,79.43,Delivered
936215,546611,195.47,Returned
936216,523097,85.59,Lost
936217,547530,183.89,Returned
936218,549854,196.09,Delivered
936219,508766,188.13,Returned
936220,500679,185.95,In Transit
936221,508540,185.1,Lost
936222,506634,39.98,Lost
936223,547274,120.49,Delivered
936224,538591,112.03,Lost
936225,542356,148.55,Returned
936226,544400,62.68,Delivered
936227,527698,154.24,Returned
936228,504885,197.54,Delivered
936229,534876,37.35,Lost
936230,512603,160.94,Delivered
936231,513211,81.8,Lost
936232,525813,78.54,Lost
936233,540567,39.86,Lost
936234,517574,187.77,Delivered
936235,513363,50.25,In Transit
936236,549835,111.28,Lost
936237,527739,175.24,Lost
936238,535014,60.99,In Transit
936239,543322,130.32,Returned
936240,520750,183.94,Returned
936241,503499,148.37,In Transit
936242,538966,196.91,Returned
936243,539397,86.62,Returned
936244,546376,21.84,In Transit
936245,506731,70.88,Lost
936246,517940,136.24,Lost
936247,548937,28.06,Delivered
936248,514924,62.1,In Transit
936249,534381,117.1,In Transit
936250,539052,166.83,Delivered
936251,548587,85.0,In Transit
936252,507942,78.25,Lost
936253,539081,66.74,In Transit
936254,523611,194.28,Returned
936255,533845,69.9,Lost
936256,526163,130.29,Delivered
936257,538753,125.55,Lost
936258,508532,68.45,Lost
936259,544907,78.39,Lost
936260,517900,74.76,Returned
936261,504638,71.25,Delivered
936262,502443,191.64,In Transit
936263,542028,73.09,Delivered
936264,544017,108.75,Lost
936265,536655,179.39,Lost
936266,542792,146.75,In Transit
936267,541566,118.14,Returned
936268,541340,51.42,Lost
936269,532074,39.05,Lost
936270,530533,138.61,In Transit
936271,528741,174.55,Returned
936272,511511,68.33,Lost
936273,519424,190.03,Delivered
936274,526287,70.45,In Transit
936275,547414,98.51,In Transit
936276,507386,101.08,In Transit
936277,523548,67.34,Returned
936278,526067,99.36,Delivered
936279,528055,148.46,In Transit
936280,505188,36.15,Delivered
936281,508373,98.57,Delivered
936282,526700,67.99,Returned
936283,548907,142.03,In Transit
936284,513700,83.51,Delivered
936285,532344,118.72,Delivered
936286,526086,62.58,Lost
936287,528087,164.0,Lost
936288,505698,90.13,Lost
936289,514802,77.2,Delivered
936290,513183,119.37,Returned
936291,546706,185.17,Returned
936292,513883,161.35,Lost
936293,543983,81.66,In Transit
936294,535121,73.02,Lost
936295,514825,143.41,Lost
936296,531335,163.64,Delivered
936297,547742,164.24,Delivered
936298,543211,158.49,Returned
936299,530880,80.12,Delivered
936300,512077,120.64,Returned
936301,502793,113.25,Lost
936302,513192,119.88,Returned
936303,523289,157.8,Delivered
936304,526622,135.26,Lost
936305,519870,123.33,Lost
936306,517353,191.94,In Transit
936307,530285,169.76,Delivered
936308,512767,60.68,Lost
936309,500676,143.17,Returned
936310,548098,128.16,Returned
936311,534700,197.51,In Transit
936312,515751,127.14,Delivered
936313,500889,59.5,In Transit
936314,526863,105.54,In Transit
936315,549962,34.07,Returned
936316,523430,23.2,Delivered
936317,514044,97.95,Delivered
936318,533709,27.46,Delivered
936319,539438,44.55,Returned
936320,509744,24.67,Delivered
936321,528173,151.38,Delivered
936322,505049,146.69,In Transit
936323,549603,37.82,Returned
936324,501040,53.33,Delivered
936325,534065,48.94,In Transit
936326,522451,36.05,In Transit
936327,530898,83.8,In Transit
936328,507775,51.72,In Transit
936329,542861,45.7,Lost
936330,520908,161.58,Returned
936331,535861,42.67,Delivered
936332,541113,127.33,Delivered
936333,516795,198.73,Delivered
936334,514221,88.53,Lost
936335,511245,151.81,Returned
936336,542659,100.7,Returned
936337,513950,49.71,Returned
936338,549747,149.55,In Transit
936339,522406,58.16,In Transit
936340,540259,89.9,Lost
936341,534863,25.6,Delivered
936342,529598,137.56,In Transit
936343,542837,121.96,Returned
936344,547222,113.79,Returned
936345,546084,112.53,In Transit
936346,535871,139.24,Returned
936347,549702,158.17,Delivered
936348,549861,162.07,Delivered
936349,513833,187.48,Lost
936350,511855,59.5,In Transit
936351,528102,157.58,Returned
936352,548865,23.56,Returned
936353,508239,119.52,Delivered
936354,506925,21.18,Delivered
936355,516964,188.31,Returned
936356,539914,90.08,In Transit
936357,544621,162.37,Delivered
936358,546699,62.39,In Transit
936359,519360,184.07,Returned
936360,543137,73.26,Returned
936361,508495,57.51,Delivered
936362,531498,182.08,Returned
936363,520224,87.76,In Transit
936364,537398,149.55,In Transit
936365,503970,54.68,Delivered
936366,548103,105.28,Lost
936367,518376,42.38,Delivered
936368,531492,84.99,Delivered
936369,514915,159.44,Returned
936370,526763,77.24,In Transit
936371,508709,174.82,Returned
936372,505040,169.61,Delivered
936373,545617,115.3,In Transit
936374,546035,169.36,Returned
936375,540195,26.73,Lost
936376,541122,161.75,In Transit
936377,510464,76.7,In Transit
936378,525629,154.36,Returned
936379,503999,173.64,Returned
936380,504059,48.93,In Transit
936381,501748,112.91,Returned
936382,500187,90.44,In Transit
936383,503668,112.08,Returned
936384,523826,186.33,Returned
936385,517734,170.08,Lost
936386,525967,83.31,In Transit
936387,519100,21.36,Returned
936388,541327,171.32,In Transit
936389,519457,63.61,Lost
936390,526995,132.58,Lost
936391,521654,164.31,Delivered
936392,548667,37.68,Lost
936393,537032,162.54,Lost
936394,549594,198.88,In Transit
936395,537823,192.03,Delivered
936396,543778,111.27,Delivered
936397,511078,78.88,In Transit
936398,512038,174.06,Lost
936399,530631,191.24,Returned
936400,501491,125.88,Returned
936401,530876,45.01,Lost
936402,535128,160.6,Lost
936403,531874,174.02,Lost
936404,543546,117.27,In Transit
936405,537799,185.41,Returned
936406,502123,112.69,Delivered
936407,542955,70.34,Lost
936408,535238,140.26,In Transit
936409,518447,25.82,In Transit
936410,517809,187.45,In Transit
936411,536352,71.16,Returned
936412,545588,83.58,Lost
936413,527610,126.01,Delivered
936414,507612,162.09,Lost
936415,530630,36.47,Delivered
936416,546658,97.43,Delivered
936417,539939,94.71,Returned
936418,523746,58.03,Returned
936419,526910,48.45,Returned
936420,532111,91.44,Lost
936421,521385,148.47,Lost
936422,509674,76.05,Delivered
936423,531115,143.77,Delivered
936424,507097,41.36,Lost
936425,537255,111.77,Returned
936426,534756,76.19,Lost
936427,532828,74.65,Returned
936428,538421,175.26,Delivered
936429,540451,136.84,Returned
936430,506869,125.26,In Transit
936431,539287,33.92,Returned
936432,519353,125.56,In Transit
936433,532077,182.42,Lost
936434,521643,133.08,In Transit
936435,519939,40.81,Lost
936436,519545,128.97,Lost
936437,514752,91.51,In Transit
936438,519917,130.46,Delivered
936439,527751,115.96,Delivered
936440,538466,152.82,In Transit
936441,516900,64.45,Delivered
936442,503843,83.87,In Transit
936443,529892,63.85,Delivered
936444,523719,91.08,Delivered
936445,506069,177.22,In Transit
936446,508414,47.02,Lost
936447,525639,50.31,In Transit
936448,528750,125.14,Returned
936449,531388,51.74,In Transit
936450,538783,138.65,Delivered
936451,510636,77.15,In Transit
936452,546396,21.57,In Transit
936453,531433,177.99,Returned
936454,528412,49.0,In Transit
936455,545562,165.78,In Transit
936456,510088,166.04,Returned
936457,500544,151.91,Lost
936458,500359,194.05,In Transit
936459,522820,166.47,Delivered
936460,528103,27.83,Returned
936461,520955,58.25,Lost
936462,516171,130.38,Lost
936463,523618,97.89,Lost
936464,504507,51.83,In Transit
936465,537323,116.32,Delivered
936466,531220,56.31,Returned
936467,534475,91.88,Delivered
936468,527411,93.59,In Transit
936469,542129,142.68,Returned
936470,541088,142.62,In Transit
936471,525586,24.14,Delivered
936472,537610,178.51,Lost
936473,535519,39.6,Lost
936474,528051,63.15,Returned
936475,525280,136.39,In Transit
936476,504715,174.89,Lost
936477,541233,178.18,In Transit
936478,502051,166.18,Lost
936479,508682,187.64,Delivered
936480,549718,189.63,Lost
936481,543233,132.07,Returned
936482,527767,37.94,Lost
936483,518430,43.86,In Transit
936484,547865,37.28,Delivered
936485,535913,190.71,Returned
936486,528877,66.93,In Transit
936487,507398,122.54,In Transit
936488,520427,127.26,Delivered
936489,514491,163.84,In Transit
936490,524925,120.86,Returned
936491,528525,155.99,Delivered
936492,542702,167.03,Delivered
936493,541454,151.0,Returned
936494,504035,64.79,Delivered
936495,522746,190.83,Delivered
936496,537014,189.32,Returned
936497,541765,124.69,Lost
936498,509575,183.55,Delivered
936499,548111,84.68,Lost
936500,543799,159.71,In Transit
936501,505545,137.66,Returned
936502,504490,24.31,Returned
936503,544768,158.45,Delivered
936504,510979,152.72,Returned
936505,514477,54.99,Delivered
936506,543186,59.19,Lost
936507,541345,127.93,Lost
936508,548686,69.98,In Transit
936509,535625,116.3,In Transit
936510,548025,104.59,Returned
936511,545562,150.46,In Transit
936512,502524,162.23,In Transit
936513,508491,196.08,Returned
936514,514406,105.44,Delivered
936515,545729,104.74,Returned
936516,515912,197.32,Lost
936517,527640,57.9,Delivered
936518,542904,29.08,In Transit
936519,521071,169.86,Lost
936520,517447,74.56,Returned
936521,518048,133.44,In Transit
936522,521077,154.57,Lost
936523,544782,170.99,Lost
936524,531671,101.9,Lost
936525,507094,161.5,Delivered
936526,508549,121.76,Returned
936527,527582,28.19,Returned
936528,503135,199.09,In Transit
936529,506632,110.97,Returned
936530,519883,194.74,Delivered
936531,511008,118.91,Delivered
936532,502727,179.38,In Transit
936533,539348,108.65,Delivered
936534,508515,76.79,Lost
936535,501126,135.83,Returned
936536,509671,36.65,In Transit
936537,500192,92.02,In Transit
936538,521338,32.0,Returned
936539,507967,27.8,Returned
936540,516679,84.55,Lost
936541,545543,181.94,Returned
936542,516954,185.64,Lost
936543,529712,146.84,Returned
936544,518618,111.93,Delivered
936545,506533,187.63,Delivered
936546,511563,43.88,Lost
936547,535141,140.18,Returned
936548,540405,154.88,Delivered
936549,507256,127.11,Lost
936550,524950,68.61,In Transit
936551,549587,165.47,Lost
936552,547978,163.43,Lost
936553,501784,25.42,Returned
936554,503233,52.29,Lost
936555,542563,177.56,Lost
936556,534361,46.54,Delivered
936557,510133,156.45,Lost
936558,530760,53.47,Lost
936559,532079,37.85,Delivered
936560,530135,184.99,Delivered
936561,536924,162.89,Returned
936562,517261,87.49,In Transit
936563,543729,89.45,Lost
936564,502020,189.38,Returned
936565,519348,169.51,Lost
936566,508847,83.6,Delivered
936567,544542,162.46,Returned
936568,522847,23.92,Lost
936569,514346,32.49,Lost
936570,508769,165.01,In Transit
936571,500567,98.89,Lost
936572,535380,64.11,Delivered
936573,524279,161.51,Delivered
936574,531484,154.68,Lost
936575,514350,174.73,Returned
936576,546430,87.06,Lost
936577,520308,142.07,Lost
936578,510525,107.92,Returned
936579,535537,117.13,In Transit
936580,527868,130.14,Lost
936581,501561,193.01,Lost
936582,534152,116.34,Delivered
936583,500580,37.75,In Transit
936584,519156,161.53,Returned
936585,523452,183.34,Delivered
936586,540989,61.94,Delivered
936587,520771,149.11,In Transit
936588,548862,74.97,Delivered
936589,506752,96.1,Delivered
936590,529211,72.48,Returned
936591,543403,145.24,Delivered
936592,534137,48.46,Lost
936593,527645,113.76,Lost
936594,512312,62.39,Lost
936595,517519,38.01,Lost
936596,513849,125.79,Lost
936597,516418,39.55,Returned
936598,518573,154.88,Lost
936599,525904,199.32,Lost
936600,528070,81.49,Lost
936601,541259,183.27,Delivered
936602,515001,56.68,Delivered
936603,548211,41.38,Lost
936604,537017,21.68,Returned
936605,506485,100.18,Delivered
936606,526622,75.85,In Transit
936607,536993,78.55,Delivered
936608,512133,90.21,Returned
936609,512110,196.44,Lost
936610,510407,113.34,In Transit
936611,534392,159.58,Lost
936612,535081,176.58,Delivered
936613,516051,118.44,In Transit
936614,541509,99.61,Lost
936615,532773,84.01,Returned
936616,547812,72.78,Returned
936617,543506,96.8,In Transit
936618,528672,39.45,Lost
936619,526874,142.76,Delivered
936620,503339,29.03,Delivered
936621,535713,160.97,In Transit
936622,521659,145.71,Returned
936623,517110,97.87,Returned
936624,506705,89.06,Delivered
936625,549038,71.84,Returned
936626,542100,165.48,Lost
936627,540477,58.9,Lost
936628,537856,135.28,Lost
936629,539332,60.91,Delivered
936630,513189,50.41,In Transit
936631,530156,116.67,Delivered
936632,510021,174.35,Returned
936633,548713,125.84,Delivered
936634,523229,121.81,Lost
936635,510799,102.08,Returned
936636,541685,84.68,In Transit
936637,529183,53.84,Returned
936638,504210,187.0,In Transit
936639,526021,103.61,Lost
936640,515568,79.01,In Transit
936641,535115,123.65,Returned
936642,507031,184.11,Delivered
936643,539501,92.66,Delivered
936644,513029,140.41,Delivered
936645,538389,112.54,Returned
936646,535668,107.87,Delivered
936647,507721,94.63,Lost
936648,510443,22.42,Returned
936649,545890,54.82,In Transit
936650,520691,130.88,Returned
936651,549364,174.99,In Transit
936652,531299,126.61,Delivered
936653,549555,44.55,Returned
936654,501890,75.81,In Transit
936655,502584,169.38,Delivered
936656,521494,67.09,Returned
936657,509296,41.1,Lost
936658,526504,34.72,Delivered
936659,510568,42.02,In Transit
936660,531239,184.65,Delivered
936661,530238,84.14,Lost
936662,543657,83.24,Delivered
936663,541371,124.89,Returned
936664,547570,31.92,In Transit
936665,503011,52.86,Lost
936666,534279,23.29,Returned
936667,526782,71.07,Returned
936668,535780,23.89,Lost
936669,524347,95.58,Delivered
936670,549284,72.34,Returned
936671,531646,45.25,In Transit
936672,541374,127.49,Lost
936673,544795,82.5,Delivered
936674,517128,72.96,In Transit
936675,535682,68.49,Lost
936676,508795,185.15,Lost
936677,511851,32.52,In Transit
936678,535131,161.01,Delivered
936679,542227,101.7,In Transit
936680,504484,188.61,Lost
936681,548071,82.53,In Transit
936682,535852,134.42,In Transit
936683,549296,114.07,In Transit
936684,549607,123.85,Lost
936685,542046,129.31,Returned
936686,534525,138.83,Returned
936687,542760,118.37,Delivered
